; CSV, generated by libsigrok4DSL 0.2.0 on Tue Oct 18 11:27:46 2022
; Channels (4/16)
; Sample rate: 20 MHz
; Sample count: 200.512 M Samples
Time(s), CLK, MOSI, CS, DC
0.36743705,1,1,0,0
0.3674457,1,1,1,0
0.36744575,1,1,1,1
0.3674458,1,1,1,0
0.36746305,1,1,0,0
0.3674891,1,1,1,1
0.36748915,1,1,1,0
0.36750645,1,1,0,0
0.3675151,1,1,1,1
0.3675152,1,1,1,0
0.3675238,1,1,0,0
0.36754985,1,1,1,1
0.36754995,1,1,1,0
0.3675585,1,1,0,0
0.3675672,1,1,1,1
0.3675673,1,1,1,0
0.36758455,1,1,0,0
0.3676019,1,1,1,1
0.367602,1,1,1,0
0.3676106,1,1,0,0
0.36761925,1,1,1,1
0.36761935,1,1,1,0
0.36762795,1,1,0,0
0.3676366,1,1,1,1
0.3676367,1,1,1,0
0.3676713,1,1,0,0
0.36768865,1,1,1,1
0.36768875,1,1,1,0
0.36769735,1,1,0,0
0.36770605,1,1,1,1
0.36770615,1,1,1,0
0.3677147,1,1,0,0
0.3677234,1,1,1,1
0.3677235,1,1,1,0
0.3677581,1,1,0,0
0.36777545,1,1,1,1
0.36777555,1,1,1,0
0.36778415,1,1,0,0
0.3677928,1,1,1,1
0.3677929,1,1,1,0
0.3678015,1,1,0,0
0.36781015,1,1,1,1
0.36781025,1,1,1,0
0.36784485,1,1,0,0
0.3678622,1,1,1,0
0.36786225,1,1,1,1
0.3678623,1,1,1,0
0.3678709,1,1,0,0
0.3678796,1,1,1,1
0.3678797,1,1,1,0
0.36788825,1,1,1,1
0.3678883,1,1,0,0
0.36789695,1,1,1,1
0.36789705,1,1,1,0
0.36793165,1,1,0,0
0.367949,1,1,1,1
0.3679491,1,1,1,0
0.3679577,1,1,0,0
0.3679664,1,1,1,1
0.36796645,1,1,1,0
0.36797505,1,1,0,0
0.36798375,1,1,1,1
0.3679838,1,1,1,0
0.36801845,1,1,0,0
0.3680358,1,1,1,1
0.36803585,1,1,1,0
0.3680445,1,1,0,0
0.36805315,1,1,1,0
0.3680532,1,1,1,1
0.36805325,1,1,1,0
0.36806185,1,1,0,0
0.3680705,1,1,1,0
0.36807055,1,1,1,1
0.3680706,1,1,1,0
0.3681052,1,1,0,0
0.36812255,1,1,1,1
0.36812265,1,1,1,0
0.36813125,1,1,0,0
0.36813995,1,1,1,1
0.36814005,1,1,1,0
0.3681486,1,1,0,0
0.3681573,1,1,1,1
0.3681574,1,1,1,0
0.368192,1,1,0,0
0.36820935,1,1,1,1
0.36820945,1,1,1,0
0.36821805,1,1,0,0
0.3682267,1,1,1,1
0.3682268,1,1,1,0
0.3682354,1,1,0,0
0.36824405,1,1,1,1
0.36824415,1,1,1,0
0.3682614,1,1,0,0
0.3682961,1,1,1,1
0.3682962,1,1,1,0
0.3683048,1,1,0,0
0.36832215,1,1,1,1
0.36832225,1,1,1,0
0.36833085,1,1,0,0
0.3683395,1,1,1,1
0.3683396,1,1,1,0
0.3683482,1,1,0,0
0.3683829,1,1,1,1
0.368383,1,1,1,0
0.3683916,1,1,0,0
0.36840025,1,1,1,1
0.36840035,1,1,1,0
0.3684176,1,1,0,0
0.3684263,1,1,1,1
0.3684264,1,1,1,0
0.36844365,1,1,0,0
0.3684523,1,1,1,0
0.36845235,1,1,1,1
0.3684524,1,1,1,0
0.368461,1,1,0,0
0.36846965,1,1,1,0
0.3684697,1,1,1,1
0.36846975,1,1,1,0
0.36847835,1,1,1,1
0.3684784,1,1,0,0
0.36853045,1,1,1,1
0.3685305,1,1,1,0
0.3685391,1,1,0,0
0.36855645,1,1,1,1
0.36855655,1,1,1,0
0.36856515,1,1,0,0
0.3686172,1,1,1,0
0.36861725,1,1,1,1
0.3686173,1,1,1,0
0.3686259,1,1,0,0
0.36864325,1,1,1,1
0.36864335,1,1,1,0
0.36865195,1,1,0,0
0.368704,1,1,1,1
0.3687041,1,1,1,0
0.36871265,1,1,0,0
0.36873,1,1,1,1
0.3687301,1,1,1,0
0.3687387,1,1,0,0
0.36879075,1,1,1,1
0.36879085,1,1,1,0
0.36879945,1,1,0,0
0.3688168,1,1,1,1
0.3688169,1,1,1,0
0.3688255,1,1,0,0
0.36887755,1,1,1,1
0.36887765,1,1,1,0
0.3688862,1,1,0,0
0.36890355,1,1,1,1
0.36890365,1,1,1,0
0.36891225,1,1,0,0
0.3689643,1,1,1,1
0.3689644,1,1,1,0
0.368973,1,1,0,0
0.36899035,1,1,1,1
0.36899045,1,1,1,0
0.36899905,1,1,0,0
0.3690511,1,1,1,1
0.3690512,1,1,1,0
0.36905975,1,1,1,1
0.3690598,1,1,0,0
0.36907715,1,1,1,1
0.3690772,1,1,1,0
0.36908585,1,1,0,0
0.3691379,1,1,1,1
0.36913795,1,1,1,0
0.36914655,1,1,0,0
0.3691639,1,1,1,0
0.36916395,1,1,1,1
0.369164,1,1,1,0
0.3691726,1,1,0,0
0.36922465,1,1,1,0
0.3692247,1,1,1,1
0.36922475,1,1,1,0
0.36923335,1,1,0,0
0.3692507,1,1,1,1
0.3692508,1,1,1,0
0.3692594,1,1,0,0
0.36930275,1,1,1,1
0.36930285,1,1,1,0
0.3693201,1,1,0,0
0.36933745,1,1,1,1
0.36933755,1,1,1,0
0.36934615,1,1,0,0
0.36935485,1,1,1,1
0.36935495,1,1,1,0
0.3693635,1,1,0,0
0.3693722,1,1,1,1
0.3693723,1,1,1,0
0.3693982,1,1,0,0
0.3694069,1,1,1,1
0.369407,1,1,1,0
0.36941555,1,1,0,0
0.36942425,1,1,1,1
0.36942435,1,1,1,0
0.36943295,1,1,0,0
0.3694416,1,1,1,1
0.3694417,1,1,1,0
0.36945895,1,1,0,0
0.36946765,1,1,1,1
0.36946775,1,1,1,0
0.369485,1,1,0,0
0.36949365,1,1,1,1
0.36949375,1,1,1,0
0.36950235,1,1,0,0
0.369511,1,1,1,1
0.3695111,1,1,1,0
0.3695197,1,1,0,0
0.3695284,1,1,1,1
0.3695285,1,1,1,0
0.36953705,1,1,0,0
0.3695544,1,1,1,1
0.3695545,1,1,1,0
0.3695631,1,1,0,0
0.36958045,1,1,1,1
0.36958055,1,1,1,0
0.3695891,1,1,0,0
0.3695978,1,1,1,1
0.3695979,1,1,1,0
0.3696065,1,1,0,0
0.36962385,1,1,1,1
0.36962395,1,1,1,0
0.3696499,1,1,0,0
0.36966725,1,1,1,1
0.3696673,1,1,1,0
0.3696759,1,1,0,0
0.3696846,1,1,1,1
0.36968465,1,1,1,0
0.3696933,1,1,0,0
0.36971065,1,1,1,1
0.3697107,1,1,1,0
0.369728,1,1,0,0
0.369754,1,1,1,0
0.36975405,1,1,1,1
0.3697541,1,1,1,0
0.3697627,1,1,0,0
0.36977135,1,1,1,0
0.3697714,1,1,1,1
0.36977145,1,1,1,0
0.36978005,1,1,0,0
0.36978875,1,1,1,1
0.36978885,1,1,1,0
0.36982345,1,1,0,0
0.3698408,1,1,1,1
0.3698409,1,1,1,0
0.36984945,1,1,0,0
0.36985815,1,1,1,1
0.36985825,1,1,1,0
0.36986685,1,1,0,0
0.3698842,1,1,1,1
0.3698843,1,1,1,0
0.36989285,1,1,0,0
0.36990155,1,1,1,1
0.36990165,1,1,1,0
0.36992755,1,1,0,0
0.3699449,1,1,1,1
0.369945,1,1,1,0
0.3699536,1,1,0,0
0.37000565,1,1,1,1
0.37000575,1,1,1,0
0.37001435,1,1,0,0
0.3700317,1,1,1,1
0.3700318,1,1,1,0
0.3700404,1,1,0,0
0.3700751,1,1,1,1
0.3700752,1,1,1,0
0.37008375,1,1,0,0
0.37009245,1,1,1,1
0.37009255,1,1,1,0
0.3701098,1,1,0,0
0.37011845,1,1,1,1
0.37011855,1,1,1,0
0.37012715,1,1,0,0
0.37013585,1,1,1,1
0.37013595,1,1,1,0
0.3701445,1,1,0,0
0.3701792,1,1,1,0
0.37017925,1,1,1,1
0.3701793,1,1,1,0
0.37019655,1,1,1,1
0.3701966,1,1,0,0
0.37020525,1,1,1,1
0.37020535,1,1,1,0
0.37021395,1,1,0,0
0.37024,1,1,1,1
0.37024005,1,1,1,0
0.37025735,1,1,0,0
0.370266,1,1,1,1
0.3702661,1,1,1,0
0.37028335,1,1,0,0
0.37029205,1,1,1,1
0.3702921,1,1,1,0
0.37030075,1,1,0,0
0.3703094,1,1,1,0
0.37030945,1,1,1,1
0.3703095,1,1,1,0
0.3703528,1,1,0,0
0.37036145,1,1,1,0
0.3703615,1,1,1,1
0.37036155,1,1,1,0
0.37037015,1,1,0,0
0.3703788,1,1,1,0
0.37037885,1,1,1,1
0.3703789,1,1,1,0
0.3703875,1,1,0,0
0.37040485,1,1,1,1
0.37040495,1,1,1,0
0.37041355,1,1,0,0
0.37043955,1,1,1,1
0.37043965,1,1,1,0
0.3704569,1,1,0,0
0.3704656,1,1,1,1
0.3704657,1,1,1,0
0.3704743,1,1,0,0
0.37048295,1,1,1,1
0.37048305,1,1,1,0
0.37051765,1,1,0,0
0.37052635,1,1,1,1
0.37052645,1,1,1,0
0.3705437,1,1,0,0
0.37055235,1,1,1,1
0.37055245,1,1,1,0
0.37056105,1,1,0,0
0.37056975,1,1,1,1
0.37056985,1,1,1,0
0.37060445,1,1,0,0
0.3706131,1,1,1,1
0.3706132,1,1,1,0
0.37063045,1,1,0,0
0.37063915,1,1,1,1
0.37063925,1,1,1,0
0.37064785,1,1,0,0
0.37067385,1,1,1,1
0.37067395,1,1,1,0
0.37068255,1,1,0,0
0.3706912,1,1,1,1
0.3706913,1,1,1,0
0.37071725,1,1,0,0
0.3707259,1,1,1,1
0.370726,1,1,1,0
0.3707346,1,1,0,0
0.37075195,1,1,1,0
0.370752,1,1,1,1
0.37075205,1,1,1,0
0.37076065,1,1,0,0
0.370778,1,1,1,1
0.3707781,1,1,1,0
0.37079535,1,1,0,0
0.3708127,1,1,1,1
0.3708128,1,1,1,0
0.3708214,1,1,0,0
0.37083875,1,1,1,1
0.37083885,1,1,1,0
0.3708648,1,1,0,0
0.37087345,1,1,1,0
0.3708735,1,1,1,1
0.37087355,1,1,1,0
0.37088215,1,1,0,0
0.3708995,1,1,1,1
0.37089955,1,1,1,0
0.3709082,1,1,0,0
0.37091685,1,1,1,0
0.3709169,1,1,1,1
0.37091695,1,1,1,0
0.3709342,1,1,0,0
0.37096025,1,1,1,1
0.37096035,1,1,1,0
0.3709776,1,1,0,0
0.37098625,1,1,1,1
0.37098635,1,1,1,0
0.37099495,1,1,0,0
0.3710123,1,1,1,1
0.3710124,1,1,1,0
0.371021,1,1,0,0
0.37102965,1,1,1,1
0.37102975,1,1,1,0
0.3710557,1,1,0,0
0.37107305,1,1,1,1
0.37107315,1,1,1,0
0.37108175,1,1,0,0
0.3711338,1,1,1,1
0.3711339,1,1,1,0
0.37114245,1,1,0,0
0.3711598,1,1,1,1
0.3711599,1,1,1,0
0.3711685,1,1,0,0
0.37122055,1,1,1,1
0.37122065,1,1,1,0
0.37122925,1,1,0,0
0.3712466,1,1,1,1
0.3712467,1,1,1,0
0.3712553,1,1,0,0
0.37129,1,1,1,1
0.3712901,1,1,1,0
0.371316,1,1,0,0
0.37133335,1,1,1,0
0.3713334,1,1,1,1
0.37133345,1,1,1,0
0.3713421,1,1,0,0
0.37135075,1,1,1,1
0.37135085,1,1,1,0
0.3713681,1,1,0,0
0.37138545,1,1,1,1
0.37138555,1,1,1,0
0.3714028,1,1,0,0
0.37142015,1,1,1,1
0.37142025,1,1,1,0
0.37142885,1,1,0,0
0.37143755,1,1,1,1
0.3714376,1,1,1,0
0.3714462,1,1,0,0
0.3714549,1,1,1,1
0.37145495,1,1,1,0
0.3714809,1,1,0,0
0.3714896,1,1,1,1
0.37148965,1,1,1,0
0.37149825,1,1,0,0
0.37150695,1,1,1,1
0.371507,1,1,1,0
0.37151565,1,1,0,0
0.3715677,1,1,1,1
0.3715678,1,1,1,0
0.37157635,1,1,0,0
0.3715937,1,1,1,1
0.3715938,1,1,1,0
0.3716024,1,1,0,0
0.3716111,1,1,1,1
0.3716112,1,1,1,0
0.37161975,1,1,0,0
0.37162845,1,1,1,1
0.37162855,1,1,1,0
0.3716458,1,1,0,0
0.37165445,1,1,1,1
0.37165455,1,1,1,0
0.3716718,1,1,0,0
0.3716805,1,1,1,1
0.3716806,1,1,1,0
0.3716892,1,1,0,0
0.37169785,1,1,1,1
0.37169795,1,1,1,0
0.37170655,1,1,0,0
0.37174125,1,1,1,1
0.37174135,1,1,1,0
0.3717586,1,1,0,0
0.37176725,1,1,1,1
0.37176735,1,1,1,0
0.37177595,1,1,0,0
0.37178465,1,1,1,1
0.37178475,1,1,1,0
0.37181065,1,1,0,0
0.371828,1,1,1,1
0.3718281,1,1,1,0
0.37184535,1,1,0,0
0.37185405,1,1,1,1
0.37185415,1,1,1,0
0.37186275,1,1,0,0
0.3718714,1,1,1,1
0.3718715,1,1,1,0
0.3718801,1,1,0,0
0.37189745,1,1,1,1
0.37189755,1,1,1,0
0.3719061,1,1,0,0
0.3719148,1,1,1,1
0.3719149,1,1,1,0
0.37193215,1,1,0,0
0.3719408,1,1,1,0
0.37194085,1,1,1,1
0.3719409,1,1,1,0
0.3719495,1,1,1,1
0.37194955,1,1,0,0
0.3719582,1,1,1,1
0.3719583,1,1,1,0
0.37197555,1,1,0,0
0.3720016,1,1,1,1
0.37200165,1,1,1,0
0.37201895,1,1,0,0
0.3720276,1,1,1,0
0.37202765,1,1,1,1
0.3720277,1,1,1,0
0.3720363,1,1,0,0
0.372045,1,1,1,1
0.37204505,1,1,1,0
0.37206235,1,1,0,0
0.37209705,1,1,1,1
0.3720971,1,1,1,0
0.3721057,1,1,0,0
0.3721144,1,1,1,1
0.3721145,1,1,1,0
0.3721231,1,1,0,0
0.37213175,1,1,1,1
0.37213185,1,1,1,0
0.37216645,1,1,0,0
0.37217515,1,1,1,1
0.37217525,1,1,1,0
0.3721925,1,1,0,0
0.37220115,1,1,1,1
0.37220125,1,1,1,0
0.37220985,1,1,0,0
0.3722359,1,1,1,1
0.372236,1,1,1,0
0.37224455,1,1,0,0
0.3722619,1,1,1,1
0.372262,1,1,1,0
0.37227925,1,1,0,0
0.37228795,1,1,1,1
0.37228805,1,1,1,0
0.37229665,1,1,0,0
0.3723053,1,1,1,1
0.3723054,1,1,1,0
0.372314,1,1,0,0
0.37232265,1,1,1,1
0.37232275,1,1,1,0
0.37233135,1,1,0,0
0.3723487,1,1,1,1
0.3723488,1,1,1,0
0.37236605,1,1,0,0
0.3723747,1,1,1,1
0.3723748,1,1,1,0
0.3723834,1,1,0,0
0.37243545,1,1,1,1
0.37243555,1,1,1,0
0.37244415,1,1,0,0
0.3724615,1,1,1,1
0.3724616,1,1,1,0
0.3724702,1,1,0,0
0.37251355,1,1,1,0
0.3725136,1,1,1,1
0.37251365,1,1,1,0
0.37253095,1,1,0,0
0.3725483,1,1,1,1
0.37254835,1,1,1,0
0.372557,1,1,0,0
0.3725917,1,1,1,1
0.37259175,1,1,1,0
0.3726264,1,1,0,0
0.37263505,1,1,1,0
0.3726351,1,1,1,1
0.37263515,1,1,1,0
0.37264375,1,1,0,0
0.37265245,1,1,1,1
0.37265255,1,1,1,0
0.3726611,1,1,0,0
0.3726698,1,1,1,1
0.37266985,1,1,1,0
0.37267845,1,1,0,0
0.37268715,1,1,1,1
0.37268725,1,1,1,0
0.3727045,1,1,0,0
0.37272185,1,1,1,1
0.37272195,1,1,1,0
0.37273055,1,1,0,0
0.37275655,1,1,1,1
0.37275665,1,1,1,0
0.37276525,1,1,0,0
0.3727739,1,1,1,1
0.372774,1,1,1,0
0.37279125,1,1,0,0
0.3728086,1,1,1,1
0.3728087,1,1,1,0
0.3728173,1,1,0,0
0.372826,1,1,1,1
0.3728261,1,1,1,0
0.37283465,1,1,0,0
0.37284335,1,1,1,1
0.37284345,1,1,1,0
0.372852,1,1,0,0
0.3728607,1,1,1,1
0.3728608,1,1,1,0
0.37287805,1,1,0,0
0.3728954,1,1,1,1
0.3728955,1,1,1,0
0.3729041,1,1,0,0
0.37294745,1,1,1,1
0.37294755,1,1,1,0
0.3729648,1,1,0,0
0.37298215,1,1,1,1
0.37298225,1,1,1,0
0.37299085,1,1,0,0
0.3730169,1,1,1,1
0.373017,1,1,1,0
0.37302555,1,1,0,0
0.37303425,1,1,1,1
0.37303435,1,1,1,0
0.3730516,1,1,0,0
0.37306895,1,1,1,1
0.37306905,1,1,1,0
0.37307765,1,1,0,0
0.373095,1,1,1,1
0.3730951,1,1,1,0
0.37311235,1,1,0,0
0.37312105,1,1,1,1
0.3731211,1,1,1,0
0.3731384,1,1,0,0
0.37315575,1,1,1,1
0.3731558,1,1,1,0
0.37316445,1,1,0,0
0.37319045,1,1,1,0
0.3731905,1,1,1,1
0.37319055,1,1,1,0
0.37319915,1,1,0,0
0.3732078,1,1,1,0
0.37320785,1,1,1,1
0.3732079,1,1,1,0
0.37322515,1,1,0,0
0.3732425,1,1,1,0
0.37324255,1,1,1,1
0.3732426,1,1,1,0
0.3732512,1,1,0,0
0.37326855,1,1,1,1
0.37326865,1,1,1,0
0.37327725,1,1,0,0
0.3732946,1,1,1,1
0.3732947,1,1,1,0
0.37331195,1,1,0,0
0.3733293,1,1,1,1
0.3733294,1,1,1,0
0.373338,1,1,0,0
0.37334665,1,1,1,1
0.37334675,1,1,1,0
0.373364,1,1,0,0
0.3733727,1,1,1,1
0.3733728,1,1,1,0
0.3733987,1,1,0,0
0.37341605,1,1,1,1
0.37341615,1,1,1,0
0.37342475,1,1,0,0
0.3734768,1,1,1,1
0.3734769,1,1,1,0
0.3734855,1,1,0,0
0.37350285,1,1,1,1
0.37350295,1,1,1,0
0.37351155,1,1,0,0
0.3735289,1,1,1,1
0.373529,1,1,1,0
0.37354625,1,1,0,0
0.3735549,1,1,1,1
0.373555,1,1,1,0
0.37358095,1,1,0,0
0.3735896,1,1,1,1
0.3735897,1,1,1,0
0.3735983,1,1,0,0
0.373607,1,1,1,1
0.3736071,1,1,1,0
0.37361565,1,1,0,0
0.37362435,1,1,1,1
0.37362445,1,1,1,0
0.373633,1,1,0,0
0.37365035,1,1,1,0
0.3736504,1,1,1,1
0.37365045,1,1,1,0
0.3736677,1,1,1,1
0.37366775,1,1,0,0
0.3736764,1,1,1,1
0.3736765,1,1,1,0
0.3736851,1,1,0,0
0.37370245,1,1,1,1
0.37370255,1,1,1,0
0.37371115,1,1,0,0
0.3737285,1,1,1,1
0.37372855,1,1,1,0
0.3737545,1,1,0,0
0.3737632,1,1,1,1
0.37376325,1,1,1,0
0.3737719,1,1,0,0
0.37378055,1,1,1,0
0.3737806,1,1,1,1
0.37378065,1,1,1,0
0.3737979,1,1,0,0
0.37381525,1,1,1,0
0.3738153,1,1,1,1
0.37381535,1,1,1,0
0.3738413,1,1,0,0
0.37384995,1,1,1,1
0.37385005,1,1,1,0
0.37385865,1,1,0,0
0.37386735,1,1,1,1
0.3738674,1,1,1,0
0.373876,1,1,0,0
0.37389335,1,1,1,1
0.37389345,1,1,1,0
0.37390205,1,1,0,0
0.3739107,1,1,1,1
0.3739108,1,1,1,0
0.37392805,1,1,0,0
0.37393675,1,1,1,1
0.37393685,1,1,1,0
0.37394545,1,1,0,0
0.3739541,1,1,1,1
0.3739542,1,1,1,0
0.3739888,1,1,0,0
0.3739975,1,1,1,1
0.3739976,1,1,1,0
0.37401485,1,1,0,0
0.3740235,1,1,1,1
0.3740236,1,1,1,0
0.3740322,1,1,0,0
0.37404955,1,1,1,1
0.37404965,1,1,1,0
0.3740756,1,1,0,0
0.37408425,1,1,1,1
0.37408435,1,1,1,0
0.3741016,1,1,0,0
0.3741103,1,1,1,1
0.3741104,1,1,1,0
0.374119,1,1,0,0
0.37417105,1,1,1,1
0.37417115,1,1,1,0
0.3741797,1,1,0,0
0.37419705,1,1,1,0
0.3741971,1,1,1,1
0.37419715,1,1,1,0
0.37420575,1,1,0,0
0.37424915,1,1,1,1
0.37424925,1,1,1,0
0.3742665,1,1,0,0
0.37428385,1,1,1,1
0.37428395,1,1,1,0
0.37429255,1,1,0,0
0.37432725,1,1,1,0
0.3743273,1,1,1,1
0.37432735,1,1,1,0
0.37436195,1,1,0,0
0.37437065,1,1,1,1
0.37437075,1,1,1,0
0.37437935,1,1,0,0
0.3744227,1,1,1,1
0.3744228,1,1,1,0
0.37444005,1,1,0,0
0.3744574,1,1,1,1
0.3744575,1,1,1,0
0.3744661,1,1,0,0
0.3745095,1,1,1,1
0.3745096,1,1,1,0
0.37452685,1,1,0,0
0.3745442,1,1,1,1
0.3745443,1,1,1,0
0.3745529,1,1,0,0
0.37459625,1,1,1,1
0.37459635,1,1,1,0
0.3746136,1,1,0,0
0.37463095,1,1,1,1
0.37463105,1,1,1,0
0.37463965,1,1,0,0
0.37468305,1,1,1,1
0.37468315,1,1,1,0
0.3747004,1,1,0,0
0.37471775,1,1,1,1
0.37471785,1,1,1,0
0.37472645,1,1,0,0
0.3747351,1,1,1,1
0.3747352,1,1,1,0
0.37475245,1,1,0,0
0.37476115,1,1,1,1
0.37476125,1,1,1,0
0.37478715,1,1,0,0
0.3748045,1,1,1,0
0.37480455,1,1,1,1
0.3748046,1,1,1,0
0.3748132,1,1,1,1
0.37481325,1,1,0,0
0.3748653,1,1,1,1
0.37486535,1,1,1,0
0.37487395,1,1,0,0
0.3748913,1,1,1,1
0.3748914,1,1,1,0
0.3749,1,1,0,0
0.3749087,1,1,1,1
0.37490875,1,1,1,0
0.37491735,1,1,0,0
0.37492605,1,1,1,1
0.3749261,1,1,1,0
0.3749347,1,1,0,0
0.37495205,1,1,1,0
0.3749521,1,1,1,1
0.37495215,1,1,1,0
0.3749694,1,1,0,0
0.3749781,1,1,1,1
0.3749782,1,1,1,0
0.3749868,1,1,0,0
0.37500415,1,1,1,1
0.37500425,1,1,1,0
0.37503015,1,1,0,0
0.37503885,1,1,1,1
0.37503895,1,1,1,0
0.3750562,1,1,0,0
0.37506485,1,1,1,1
0.37506495,1,1,1,0
0.37507355,1,1,0,0
0.3750996,1,1,1,1
0.3750997,1,1,1,0
0.37510825,1,1,0,0
0.37511695,1,1,1,1
0.37511705,1,1,1,0
0.37514295,1,1,0,0
0.37515165,1,1,1,1
0.37515175,1,1,1,0
0.37516035,1,1,0,0
0.3751777,1,1,1,1
0.3751778,1,1,1,0
0.37518635,1,1,0,0
0.3752037,1,1,1,1
0.3752038,1,1,1,0
0.37522975,1,1,0,0
0.3752384,1,1,1,1
0.3752385,1,1,1,0
0.3752471,1,1,0,0
0.3752558,1,1,1,1
0.3752559,1,1,1,0
0.37526445,1,1,0,0
0.3752818,1,1,1,1
0.3752819,1,1,1,0
0.3753165,1,1,0,0
0.3753252,1,1,1,1
0.3753253,1,1,1,0
0.3753339,1,1,0,0
0.37534255,1,1,1,1
0.3753427,1,1,1,0
0.3753599,1,1,0,0
0.3753946,1,1,1,0
0.37539465,1,1,1,1
0.3753947,1,1,1,0
0.3754033,1,1,0,0
0.37541195,1,1,1,0
0.375412,1,1,1,1
0.37541205,1,1,1,0
0.3754207,1,1,0,0
0.37543805,1,1,1,1
0.3754381,1,1,1,0
0.37546405,1,1,0,0
0.37547275,1,1,1,1
0.3754728,1,1,1,0
0.3754901,1,1,0,0
0.37549875,1,1,1,0
0.3754988,1,1,1,1
0.37549885,1,1,1,0
0.37550745,1,1,0,0
0.3755335,1,1,1,1
0.37553355,1,1,1,0
0.37554215,1,1,0,0
0.37555085,1,1,1,1
0.37555095,1,1,1,0
0.37557685,1,1,0,0
0.37558555,1,1,1,1
0.37558565,1,1,1,0
0.37559425,1,1,0,0
0.3756463,1,1,1,1
0.3756464,1,1,1,0
0.37565495,1,1,0,0
0.3756723,1,1,1,1
0.3756724,1,1,1,0
0.375681,1,1,0,0
0.3756897,1,1,1,1
0.3756898,1,1,1,0
0.3757157,1,1,0,0
0.3757244,1,1,1,1
0.3757245,1,1,1,0
0.37574175,1,1,0,0
0.3757591,1,1,1,1
0.3757592,1,1,1,0
0.3757678,1,1,0,0
0.37577645,1,1,1,1
0.37577655,1,1,1,0
0.3757938,1,1,0,0
0.3758025,1,1,1,1
0.3758026,1,1,1,0
0.3758285,1,1,0,0
0.37584585,1,1,1,1
0.37584595,1,1,1,0
0.37585455,1,1,0,0
0.3759066,1,1,1,1
0.3759067,1,1,1,0
0.3759153,1,1,0,0
0.37593265,1,1,1,1
0.37593275,1,1,1,0
0.37594135,1,1,0,0
0.37595,1,1,1,0
0.37595005,1,1,1,1
0.3759501,1,1,1,0
0.3759587,1,1,0,0
0.3759934,1,1,1,1
0.3759935,1,1,1,0
0.37601075,1,1,0,0
0.37601945,1,1,1,1
0.3760195,1,1,1,0
0.37602815,1,1,0,0
0.3760368,1,1,1,1
0.3760369,1,1,1,0
0.37606285,1,1,0,0
0.3760802,1,1,1,1
0.37608025,1,1,1,0
0.37609755,1,1,0,0
0.3761062,1,1,1,0
0.37610625,1,1,1,1
0.3761063,1,1,1,0
0.3761149,1,1,0,0
0.3761236,1,1,1,1
0.3761237,1,1,1,0
0.37613225,1,1,0,0
0.37614095,1,1,1,1
0.37614105,1,1,1,0
0.3761496,1,1,0,0
0.37616695,1,1,1,1
0.37616705,1,1,1,0
0.3761843,1,1,0,0
0.376193,1,1,1,1
0.3761931,1,1,1,0
0.3762017,1,1,0,0
0.37625375,1,1,1,1
0.37625385,1,1,1,0
0.3762624,1,1,0,0
0.37627975,1,1,1,1
0.37627985,1,1,1,0
0.37628845,1,1,0,0
0.37633185,1,1,1,1
0.37633195,1,1,1,0
0.3763492,1,1,0,0
0.37636655,1,1,1,1
0.37636665,1,1,1,0
0.37637525,1,1,0,0
0.3763839,1,1,1,1
0.376384,1,1,1,0
0.37640125,1,1,0,0
0.37640995,1,1,1,1
0.37641005,1,1,1,0
0.37643595,1,1,0,0
0.3764533,1,1,1,1
0.3764534,1,1,1,0
0.376462,1,1,0,0
0.37651405,1,1,1,0
0.3765141,1,1,1,1
0.37651415,1,1,1,0
0.37652275,1,1,0,0
0.3765401,1,1,1,1
0.3765402,1,1,1,0
0.3765488,1,1,0,0
0.37655745,1,1,1,0
0.3765575,1,1,1,1
0.37655755,1,1,1,0
0.37657485,1,1,0,0
0.37660085,1,1,1,1
0.37660095,1,1,1,0
0.3766182,1,1,0,0
0.3766269,1,1,1,1
0.37662695,1,1,1,0
0.3766356,1,1,0,0
0.37665295,1,1,1,1
0.376653,1,1,1,0
0.3766616,1,1,0,0
0.37667895,1,1,1,0
0.376679,1,1,1,1
0.37667905,1,1,1,0
0.376705,1,1,0,0
0.37671365,1,1,1,0
0.3767137,1,1,1,1
0.37671375,1,1,1,0
0.37672235,1,1,0,0
0.37673105,1,1,1,1
0.37673115,1,1,1,0
0.3767484,1,1,0,0
0.3767744,1,1,1,1
0.3767745,1,1,1,0
0.37679175,1,1,0,0
0.37680045,1,1,1,1
0.37680055,1,1,1,0
0.37680915,1,1,0,0
0.3768178,1,1,1,1
0.3768179,1,1,1,0
0.37683515,1,1,0,0
0.3768525,1,1,1,1
0.3768526,1,1,1,0
0.37686985,1,1,0,0
0.3768872,1,1,1,1
0.3768873,1,1,1,0
0.3768959,1,1,0,0
0.37691325,1,1,1,1
0.37691335,1,1,1,0
0.37692195,1,1,0,0
0.3769393,1,1,1,1
0.3769394,1,1,1,0
0.37695665,1,1,0,0
0.376974,1,1,1,1
0.3769741,1,1,1,0
0.3769827,1,1,0,0
0.37703475,1,1,1,1
0.37703485,1,1,1,0
0.3770434,1,1,0,0
0.37706075,1,1,1,1
0.37706085,1,1,1,0
0.37706945,1,1,0,0
0.37711285,1,1,1,1
0.37711295,1,1,1,0
0.3771302,1,1,0,0
0.37714755,1,1,1,1
0.37714765,1,1,1,0
0.37715625,1,1,0,0
0.37719095,1,1,1,1
